player_name,stand,pitch_type_condensed,game_pk,at_bat_number,pitch_number
"Ortega, Rafael",L,SL,716355,70,1
"Ortega, Rafael",L,FF,716355,70,2
"Ortega, Rafael",L,CB,716355,70,3
"Ortega, Rafael",L,CH,716355,70,4
"Ortega, Rafael",L,SL,716355,70,5
"Mauricio, Ronny",L,CB,716355,71,1
"Mauricio, Ronny",L,SL,716355,71,2
"Mauricio, Ronny",L,CH,716355,71,3
"Mauricio, Ronny",L,CH,716355,71,4
"Mauricio, Ronny",L,CB,716355,71,5
"Mauricio, Ronny",L,CH,716355,71,6
"Alonso, Pete",R,SL,716355,72,1
"Alonso, Pete",R,SL,716355,72,2
"Alonso, Pete",R,CH,716355,72,3
"Palacios, Joshua",L,SL,716409,45,1
"Palacios, Joshua",L,SL,716409,45,2
"Rivas, Alfonso",L,CB,716409,46,1
"Rivas, Alfonso",L,CH,716409,46,2
"Rivas, Alfonso",L,CH,716409,46,3
"Rivas, Alfonso",L,FF,716409,46,4
"Gonzales, Nick",R,SL,716409,47,1
"Gonzales, Nick",R,SI,716409,47,2
"Gonzales, Nick",R,SI,716409,47,3
"Gonzales, Nick",R,SL,716409,47,4
"Gonzales, Nick",R,CH,716409,47,5
"Gonzales, Nick",R,SI,716409,47,6
"Delay, Jason",R,SI,716409,48,1
"Delay, Jason",R,SI,716409,48,2
"Delay, Jason",R,FF,716409,48,3
"Bae, Ji Hwan",L,CB,716409,49,1
"Bae, Ji Hwan",L,CH,716409,49,2
"Reynolds, Bryan",L,CB,716409,50,1
"Reynolds, Bryan",L,CH,716409,50,2
"Reynolds, Bryan",L,FF,716409,50,3
"Reynolds, Bryan",L,CH,716409,50,4
"Reynolds, Bryan",L,FF,716409,50,5
"Reynolds, Bryan",L,CB,716409,50,6
"Reynolds, Bryan",L,CH,716409,50,7
"Reynolds, Bryan",L,FF,716409,50,8
"Reynolds, Bryan",L,CH,716409,50,9
"Reynolds, Bryan",L,FF,716409,50,10
"Reynolds, Bryan",L,FF,716409,50,11
"Triolo, Jared",R,SL,716409,54,1
"Triolo, Jared",R,SL,716409,54,2
"Triolo, Jared",R,SI,716409,54,3
"Suwinski, Jack",L,SL,716409,55,1
"Andujar, Miguel",R,SI,716409,56,1
"Andujar, Miguel",R,SI,716409,56,2
"Andujar, Miguel",R,SL,716409,56,3
"Andujar, Miguel",R,CH,716409,56,4
"Andujar, Miguel",R,SI,716409,56,5
"Andujar, Miguel",R,SL,716409,56,6
"Andujar, Miguel",R,SL,716409,56,7
"Palacios, Joshua",L,FF,716409,57,1
"McNeil, Jeff",L,FF,716454,61,1
"McNeil, Jeff",L,CB,716454,61,2
"Mauricio, Ronny",L,CB,716454,62,1
"Mauricio, Ronny",L,CH,716454,62,2
"Mauricio, Ronny",L,FF,716454,62,3
"Mauricio, Ronny",L,CH,716454,62,4
"Alonso, Pete",R,SL,716454,63,1
"Alonso, Pete",R,SL,716454,63,2
"Alonso, Pete",R,SL,716454,63,3
"Alonso, Pete",R,FF,716454,63,4
"Alonso, Pete",R,CH,716454,63,5
"Alonso, Pete",R,CH,716454,63,6
"Alonso, Pete",R,SI,716454,63,7
"Acuña Jr., Ronald",R,SI,716521,35,1
"Albies, Ozzie",L,SL,716521,36,1
"Albies, Ozzie",L,CH,716521,36,2
"Albies, Ozzie",L,FF,716521,36,3
"Riley, Austin",R,SL,716521,37,1
"Riley, Austin",R,SI,716521,37,2
"Riley, Austin",R,FF,716521,37,3
"Riley, Austin",R,SL,716521,37,4
"Riley, Austin",R,FF,716521,37,5
"Riley, Austin",R,CH,716521,37,6
"Riley, Austin",R,SI,716521,37,7
"Riley, Austin",R,SI,716521,37,8
"Riley, Austin",R,CH,716521,37,9
"Riley, Austin",R,SL,716521,37,10
"Olson, Matt",L,FF,716521,38,1
"Olson, Matt",L,FF,716521,38,2
"Olson, Matt",L,SL,716521,38,3
"Olson, Matt",L,FF,716521,38,4
"Olson, Matt",L,CH,716521,38,5
"Olson, Matt",L,SL,716521,38,6
"Ozuna, Marcell",R,SL,716521,39,1
"Ozuna, Marcell",R,FF,716521,39,2
"Ozuna, Marcell",R,SI,716521,39,3
"d'Arnaud, Travis",R,SL,716521,40,1
"d'Arnaud, Travis",R,SL,716521,40,2
"d'Arnaud, Travis",R,SL,716521,40,3
"d'Arnaud, Travis",R,FF,716521,40,4
"d'Arnaud, Travis",R,SL,716521,40,5
"d'Arnaud, Travis",R,SL,716521,40,6
"d'Arnaud, Travis",R,FF,716521,40,7
"d'Arnaud, Travis",R,SI,716521,40,8
"d'Arnaud, Travis",R,SL,716521,40,9
"Arcia, Orlando",R,SI,716521,41,1
"Arcia, Orlando",R,SL,716521,41,2
"Arcia, Orlando",R,SL,716521,41,3
"Arcia, Orlando",R,CH,716521,41,4
"Arcia, Orlando",R,CH,716521,41,5
"Acuña Jr., Ronald",R,SI,716590,1,1
"Acuña Jr., Ronald",R,SI,716590,1,2
"Acuña Jr., Ronald",R,SI,716590,1,3
"Acuña Jr., Ronald",R,SI,716590,1,4
"Acuña Jr., Ronald",R,SL,716590,1,5
"Harris II, Michael",L,FF,716590,2,1
"Harris II, Michael",L,FF,716590,2,2
"Harris II, Michael",L,FF,716590,2,3
"Harris II, Michael",L,CH,716590,2,4
"Harris II, Michael",L,CH,716590,2,5
"Harris II, Michael",L,FF,716590,2,6
"Harris II, Michael",L,CH,716590,2,7
"Riley, Austin",R,SI,716590,3,1
"Riley, Austin",R,FF,716590,3,2
"Riley, Austin",R,SL,716590,3,3
"Riley, Austin",R,SL,716590,3,4
"Riley, Austin",R,FF,716590,3,5
"Olson, Matt",L,FF,716590,4,1
"Olson, Matt",L,CH,716590,4,2
"Olson, Matt",L,FF,716590,4,3
"Olson, Matt",L,FF,716590,4,4
"Olson, Matt",L,FF,716590,4,5
"Murphy, Sean",R,SL,716590,5,1
"Murphy, Sean",R,SI,716590,5,2
"Murphy, Sean",R,SL,716590,5,3
"Murphy, Sean",R,SL,716590,5,4
"Murphy, Sean",R,FF,716590,5,5
"Murphy, Sean",R,FF,716590,5,6
"Murphy, Sean",R,FF,716590,5,7
"Rosario, Eddie",L,FF,716590,15,1
"Rosario, Eddie",L,CB,716590,15,2
"Rosario, Eddie",L,CB,716590,15,3
"Rosario, Eddie",L,FF,716590,15,4
"Rosario, Eddie",L,CH,716590,15,5
"Rosario, Eddie",L,CB,716590,15,6
"Rosario, Eddie",L,CH,716590,15,7
"Arcia, Orlando",R,FF,716590,16,1
"Arcia, Orlando",R,SI,716590,16,2
"Arcia, Orlando",R,SL,716590,16,3
"Arcia, Orlando",R,SI,716590,16,4
"Pillar, Kevin",R,SL,716590,17,1
"Pillar, Kevin",R,FF,716590,17,2
"Pillar, Kevin",R,CH,716590,17,3
"Pillar, Kevin",R,SL,716590,17,4
"Pillar, Kevin",R,SL,716590,17,5
"Pillar, Kevin",R,SI,716590,17,6
"Lopez, Nicky",L,FF,716590,22,1
"Lopez, Nicky",L,FF,716590,22,2
"Acuña Jr., Ronald",R,FF,716590,23,1
"Acuña Jr., Ronald",R,SI,716590,23,2
"Acuña Jr., Ronald",R,CH,716590,23,3
"Acuña Jr., Ronald",R,SL,716590,23,4
"Acuña Jr., Ronald",R,FF,716590,23,5
"Harris II, Michael",L,CB,716590,24,1
"Harris II, Michael",L,FF,716590,24,2
"Riley, Austin",R,FF,716590,25,1
"Riley, Austin",R,SI,716590,25,2
"Riley, Austin",R,SI,716590,25,3
"Riley, Austin",R,SL,716590,25,4
"Riley, Austin",R,SL,716590,25,5
"Olson, Matt",L,CB,716590,26,1
"Olson, Matt",L,FF,716590,26,2
"Olson, Matt",L,FF,716590,26,3
"Olson, Matt",L,CB,716590,26,4
"Murphy, Sean",R,SI,716590,27,1
"Murphy, Sean",R,SI,716590,27,2
"Murphy, Sean",R,SL,716590,27,3
"Rosario, Eddie",L,SL,716590,31,1
"Rosario, Eddie",L,CH,716590,31,2
"Rosario, Eddie",L,FF,716590,31,3
"Rosario, Eddie",L,CH,716590,31,4
"Arcia, Orlando",R,SI,716590,32,1
"Arcia, Orlando",R,SL,716590,32,2
"Arcia, Orlando",R,SL,716590,32,3
"Arcia, Orlando",R,FF,716590,32,4
"Arcia, Orlando",R,SI,716590,32,5
"Arcia, Orlando",R,SI,716590,32,6
"Pillar, Kevin",R,CH,716590,33,1
"Pillar, Kevin",R,SL,716590,33,2
"Lopez, Nicky",L,SL,716590,40,1
"Lopez, Nicky",L,FF,716590,40,2
"Lopez, Nicky",L,CH,716590,40,3
"Acuña Jr., Ronald",R,FF,716590,41,1
"Acuña Jr., Ronald",R,SI,716590,41,2
"Harris II, Michael",L,SL,716590,42,1
"Harris II, Michael",L,CH,716590,42,2
"Harris II, Michael",L,FF,716590,42,3
"Harris II, Michael",L,CH,716590,42,4
"Harris II, Michael",L,FF,716590,42,5
"Riley, Austin",R,SI,716590,43,1
"Olson, Matt",L,SL,716590,48,1
"Olson, Matt",L,CH,716590,48,2
"Olson, Matt",L,FF,716590,48,3
"Olson, Matt",L,FF,716590,48,4
"Olson, Matt",L,CH,716590,48,5
"Olson, Matt",L,CH,716590,48,6
"Kim, Ha-Seong",R,FF,716703,4,1
"Kim, Ha-Seong",R,FF,716703,4,2
"Kim, Ha-Seong",R,CH,716703,4,3
"Kim, Ha-Seong",R,SL,716703,4,4
"Kim, Ha-Seong",R,FF,716703,4,5
"Kim, Ha-Seong",R,CH,716703,4,6
"Tatis Jr., Fernando",R,FF,716703,5,1
"Tatis Jr., Fernando",R,SL,716703,5,2
"Tatis Jr., Fernando",R,SL,716703,5,3
"Soto, Juan",L,FF,716703,6,1
"Soto, Juan",L,SL,716703,6,2
"Soto, Juan",L,SL,716703,6,3
"Soto, Juan",L,FF,716703,6,4
"Soto, Juan",L,FF,716703,6,5
"Soto, Juan",L,SI,716703,6,6
"Machado, Manny",R,FF,716703,11,1
"Machado, Manny",R,FF,716703,11,2
"Bogaerts, Xander",R,FF,716703,12,1
"Bogaerts, Xander",R,FF,716703,12,2
"Bogaerts, Xander",R,FF,716703,12,3
"Bogaerts, Xander",R,FF,716703,12,4
"Campusano, Luis",R,SI,716703,13,1
"Campusano, Luis",R,SI,716703,13,2
"Carpenter, Matt",L,FF,716703,18,1
"Carpenter, Matt",L,SL,716703,18,2
"Carpenter, Matt",L,SL,716703,18,3
"Carpenter, Matt",L,SL,716703,18,4
"Batten, Matthew",R,FF,716703,19,1
"Batten, Matthew",R,SI,716703,19,2
"Grisham, Trent",L,FF,716703,20,1
"Grisham, Trent",L,FF,716703,20,2
"Grisham, Trent",L,FF,716703,20,3
"Grisham, Trent",L,CH,716703,20,4
"Grisham, Trent",L,SL,716703,20,5
"Grisham, Trent",L,CH,716703,20,6
"Kim, Ha-Seong",R,SL,716703,21,1
"Kim, Ha-Seong",R,FF,716703,21,2
"Kim, Ha-Seong",R,SI,716703,21,3
"Kim, Ha-Seong",R,FF,716703,21,4
"Tatis Jr., Fernando",R,CH,716703,25,1
"Tatis Jr., Fernando",R,SL,716703,25,2
"Tatis Jr., Fernando",R,FF,716703,25,3
"Soto, Juan",L,CH,716703,26,1
"Soto, Juan",L,CH,716703,26,2
"Machado, Manny",R,CH,716703,27,1
"Machado, Manny",R,SL,716703,27,2
"Machado, Manny",R,SL,716703,27,3
"Bogaerts, Xander",R,SI,716703,28,1
"Bogaerts, Xander",R,CH,716703,28,2
"Bogaerts, Xander",R,CH,716703,28,3
"Bogaerts, Xander",R,SL,716703,28,4
"Bogaerts, Xander",R,CH,716703,28,5
"Bogaerts, Xander",R,CH,716703,28,6
"Campusano, Luis",R,SI,716703,29,1
"Carpenter, Matt",L,SL,716703,30,1
"Carpenter, Matt",L,SL,716703,30,2
"Carpenter, Matt",L,SL,716703,30,3
"Batten, Matthew",R,SI,716703,35,1
"Batten, Matthew",R,SI,716703,35,2
"Batten, Matthew",R,SI,716703,35,3
"Grisham, Trent",L,FF,716703,36,1
"Grisham, Trent",L,SL,716703,36,2
"Grisham, Trent",L,CH,716703,36,3
"Grisham, Trent",L,SL,716703,36,4
"Kim, Ha-Seong",R,FF,716703,37,1
"Kim, Ha-Seong",R,SL,716703,37,2
"Kim, Ha-Seong",R,SL,716703,37,3
"Kim, Ha-Seong",R,SI,716703,37,4
"Kim, Ha-Seong",R,SI,716703,37,5
"Tatis Jr., Fernando",R,SI,716703,41,1
"Tatis Jr., Fernando",R,SI,716703,41,2
"Tatis Jr., Fernando",R,SI,716703,41,3
"Tatis Jr., Fernando",R,SI,716703,41,4
"Tatis Jr., Fernando",R,SI,716703,41,5
"Soto, Juan",L,FF,716703,42,1
"Soto, Juan",L,FF,716703,42,2
"Soto, Juan",L,SL,716703,42,3
"Machado, Manny",R,FF,716703,43,1
"Machado, Manny",R,FF,716703,43,2
"Machado, Manny",R,CH,716703,43,3
"Machado, Manny",R,FF,716703,43,4
"Machado, Manny",R,SL,716703,43,5
"Bogaerts, Xander",R,SI,716703,44,1
"Campusano, Luis",R,SI,716703,45,1
"Carpenter, Matt",L,FF,716703,46,1
"Carpenter, Matt",L,SL,716703,46,2
"Carpenter, Matt",L,FF,716703,46,3
"Carpenter, Matt",L,FF,716703,46,4
"Batten, Matthew",R,SL,716703,47,1
"Batten, Matthew",R,SL,716703,47,2
"Batten, Matthew",R,SI,716703,47,3
"Grisham, Trent",L,FF,716703,48,1
"Kim, Ha-Seong",R,SL,716703,49,1
"Kim, Ha-Seong",R,SL,716703,49,2
"Schanuel, Nolan",L,FF,716806,1,1
"Schanuel, Nolan",L,FF,716806,1,2
"Schanuel, Nolan",L,CH,716806,1,3
"Schanuel, Nolan",L,FF,716806,1,4
"Ohtani, Shohei",L,FF,716806,2,1
"Ohtani, Shohei",L,CH,716806,2,2
"Ohtani, Shohei",L,SL,716806,2,3
"Drury, Brandon",R,SL,716806,3,1
"Drury, Brandon",R,FF,716806,3,2
"Drury, Brandon",R,SL,716806,3,3
"Moustakas, Mike",L,FF,716806,4,1
"Moustakas, Mike",L,FF,716806,4,2
"Moustakas, Mike",L,FF,716806,4,3
"Moustakas, Mike",L,CH,716806,4,4
"Rengifo, Luis",L,CH,716806,8,1
"O'Hoppe, Logan",R,FF,716806,9,1
"O'Hoppe, Logan",R,FF,716806,9,2
"O'Hoppe, Logan",R,SL,716806,9,3
"O'Hoppe, Logan",R,CH,716806,9,4
"O'Hoppe, Logan",R,FF,716806,9,5
"O'Hoppe, Logan",R,FF,716806,9,6
"O'Hoppe, Logan",R,SL,716806,9,7
"O'Hoppe, Logan",R,SL,716806,9,8
"O'Hoppe, Logan",R,FF,716806,9,9
"O'Hoppe, Logan",R,FF,716806,9,10
"O'Hoppe, Logan",R,SL,716806,9,11
"Moniak, Mickey",L,FF,716806,10,1
"Moniak, Mickey",L,FF,716806,10,2
"Moniak, Mickey",L,FF,716806,10,3
"Moniak, Mickey",L,CH,716806,10,4
"Renfroe, Hunter",R,SI,716806,11,1
"Grichuk, Randal",R,SI,716806,16,1
"Schanuel, Nolan",L,SL,716806,17,1
"Schanuel, Nolan",L,SL,716806,17,2
"Ohtani, Shohei",L,CH,716806,18,1
"Ohtani, Shohei",L,CH,716806,18,2
"Drury, Brandon",R,FF,716806,19,1
"Drury, Brandon",R,FF,716806,19,2
"Drury, Brandon",R,SL,716806,19,3
"Drury, Brandon",R,CH,716806,19,4
"Moustakas, Mike",L,CH,716806,20,1
"Moustakas, Mike",L,CH,716806,20,2
"Moustakas, Mike",L,CH,716806,20,3
"Moustakas, Mike",L,CH,716806,20,4
"Rengifo, Luis",L,FF,716806,25,1
"Rengifo, Luis",L,SL,716806,25,2
"O'Hoppe, Logan",R,FF,716806,26,1
"O'Hoppe, Logan",R,CH,716806,26,2
"O'Hoppe, Logan",R,CH,716806,26,3
"Moniak, Mickey",L,SL,716806,27,1
"Renfroe, Hunter",R,SI,716806,28,1
"Renfroe, Hunter",R,SL,716806,28,2
"Renfroe, Hunter",R,CH,716806,28,3
"Renfroe, Hunter",R,CH,716806,28,4
"Renfroe, Hunter",R,FF,716806,28,5
"Renfroe, Hunter",R,FF,716806,28,6
"Renfroe, Hunter",R,SI,716806,28,7
"Grichuk, Randal",R,SL,716806,34,1
"Schanuel, Nolan",L,FF,716806,35,1
"Schanuel, Nolan",L,CH,716806,35,2
"Schanuel, Nolan",L,FF,716806,35,3
"Schanuel, Nolan",L,CH,716806,35,4
"Ohtani, Shohei",L,CH,716806,36,1
"Ohtani, Shohei",L,CH,716806,36,2
"Drury, Brandon",R,SI,716806,37,1
"Drury, Brandon",R,FF,716806,37,2
"Drury, Brandon",R,CH,716806,37,3
"Drury, Brandon",R,SL,716806,37,4
"Drury, Brandon",R,SL,716806,37,5
"Moustakas, Mike",L,FF,716806,38,1
"Moustakas, Mike",L,FF,716806,38,2
"Moustakas, Mike",L,CH,716806,38,3
"Moustakas, Mike",L,FF,716806,38,4
"Moustakas, Mike",L,FF,716806,38,5
"Rengifo, Luis",L,FF,716806,39,1
"Rengifo, Luis",L,FF,716806,39,2
"Rengifo, Luis",L,FF,716806,44,1
"Rengifo, Luis",L,CH,716806,44,2
"Rengifo, Luis",L,FF,716806,44,3
"O'Hoppe, Logan",R,SL,716806,45,1
"O'Hoppe, Logan",R,FF,716806,45,2
"O'Hoppe, Logan",R,FF,716806,45,3
"O'Hoppe, Logan",R,CH,716806,45,4
"O'Hoppe, Logan",R,SL,716806,45,5
"O'Hoppe, Logan",R,SI,716806,45,6
"Moniak, Mickey",L,FF,716806,46,1
"Renfroe, Hunter",R,FF,716806,47,1
"Renfroe, Hunter",R,SI,716806,47,2
"Wade Jr., LaMonte",L,FF,716879,1,1
"Wade Jr., LaMonte",L,FF,716879,1,2
"Wade Jr., LaMonte",L,SL,716879,1,3
"Wade Jr., LaMonte",L,FF,716879,1,4
"Wade Jr., LaMonte",L,CH,716879,1,5
"Wade Jr., LaMonte",L,SL,716879,1,6
"Wade Jr., LaMonte",L,FF,716879,1,7
"Wade Jr., LaMonte",L,FF,716879,1,8
"Wade Jr., LaMonte",L,CH,716879,1,9
"Estrada, Thairo",R,SI,716879,2,1
"Estrada, Thairo",R,SI,716879,2,2
"Estrada, Thairo",R,FF,716879,2,3
"Flores, Wilmer",R,FF,716879,3,1
"Flores, Wilmer",R,SI,716879,3,2
"Pederson, Joc",L,FF,716879,4,1
"Pederson, Joc",L,FF,716879,4,2
"Pederson, Joc",L,CH,716879,4,3
"Pederson, Joc",L,SL,716879,4,4
"Pederson, Joc",L,FF,716879,4,5
"Conforto, Michael",L,FF,716879,8,1
"Conforto, Michael",L,CH,716879,8,2
"Conforto, Michael",L,FF,716879,8,3
"Conforto, Michael",L,FF,716879,8,4
"Conforto, Michael",L,FF,716879,8,5
"Davis, J.D.",R,SL,716879,9,1
"Bailey, Patrick",L,FF,716879,10,1
"Bailey, Patrick",L,SL,716879,10,2
"Bailey, Patrick",L,FF,716879,10,3
"Bailey, Patrick",L,FF,716879,10,4
"Bailey, Patrick",L,FF,716879,10,5
"Bailey, Patrick",L,FF,716879,10,6
"Bailey, Patrick",L,CH,716879,10,7
"Meckler, Wade",L,FF,716879,14,1
"Meckler, Wade",L,FF,716879,14,2
"DeJong, Paul",R,FF,716879,15,1
